"","FECHA","TIENDA","CODPROD","DESCRIPCION","MEDIDA","UNI","VENTA","PRECIOUNITARIO","ACABADO","dia"
"773",2018-10-24,"Z12 TIENDA ZONA 12","02192","FIJO SIN VENA NT","21",4,233.48,58.37,"AN","mié\."
"774",2018-10-24,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","10.5",11,263.84,23.9854545454545,"AN","mié\."
"775",2018-10-24,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","21",8,369.45,46.18125,"AN","mié\."
"776",2018-10-24,"Z12 TIENDA ZONA 12","02204","BATIENTE PROY. 3831 ML  REDONDO","21",12,476.79,39.7325,"AN","mié\."
"777",2018-10-24,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",12,883.93,73.6608333333333,"AN","mié\."
"778",2018-10-24,"Z12 TIENDA ZONA 12","02340","JAMBA MARCO BA<d1>O ESTANDAR","21",2,235.71,117.855,"AN","mié\."
"779",2018-10-24,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",1,85.71,85.71,"AN","mié\."
"780",2018-10-24,"Z12 TIENDA ZONA 12","02404","TUBO 4 x 1-3/4 x 0.083","21",1,369.29,369.29,"AN","mié\."
"781",2018-10-24,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",1,98.21,98.21,"AN","mié\."
"782",2018-10-24,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",2,237.32,118.66,"AN","mié\."
"783",2018-10-24,"Z12 TIENDA ZONA 12","02423","TUBO 3 x 1-3/4 x 0.070","21",1,259.82,259.82,"AN","mié\."
"784",2018-10-24,"Z12 TIENDA ZONA 12","02428","BATIENTE PARA TUBO TRI ANGULAR","21",1,28.13,28.13,"AN","mié\."
"785",2018-10-24,"Z12 TIENDA ZONA 12","02191","FIJO SIN VENA LIVIANO","21",3,193.05,64.35,"AN","mié\."
"786",2018-10-24,"Z12 TIENDA ZONA 12","02501","ANGULAR 1 x 1 x  0.045","21",6,295.71,49.285,"AN","mié\."
"787",2018-10-24,"Z12 TIENDA ZONA 12","02502","ANGULAR 2 x 2 x 1/8","21",1,197.32,197.32,"AN","mié\."
"788",2018-10-24,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",1,22.32,22.32,"AN","mié\."
"789",2018-10-24,"Z12 TIENDA ZONA 12","02517","ANGULAR 1/2 x 3/8 x 1/16","21",15,281.25,18.75,"AN","mié\."
"790",2018-10-24,"Z12 TIENDA ZONA 12","02429","TUBO 1-3/4 x 1-3/4  C/1 PEST","21",1,214.2,214.2,"AN","mié\."
"791",2018-10-24,"Z12 TIENDA ZONA 12","03204","BATIENTE PROYECT. 3831 ML REDONDO","21",2,89.21,44.605,"BR","mié\."
"792",2018-10-24,"Z12 TIENDA ZONA 12","03207","MARCO VENTILA PROYECT. 3831 ML","21",1,119.62,119.62,"BR","mié\."
"793",2018-10-24,"Z12 TIENDA ZONA 12","03315","BARRA TOALLERO","21",1,63.39,63.39,"BR","mié\."
"794",2018-10-24,"Z12 TIENDA ZONA 12","03055","UNION PLANA NT","21",10,455.36,45.536,"BR","mié\."
"795",2018-10-24,"Z12 TIENDA ZONA 12","03400","TUBO 1 x 1 x 0.045","21",4,294.64,73.66,"BR","mié\."
"796",2018-10-24,"Z12 TIENDA ZONA 12","03369","JAMBA INTERMEDIA VC-2000","21",2,244.74,122.37,"BR","mié\."
"797",2018-10-24,"Z12 TIENDA ZONA 12","04036","SILLAR DE CELOSIA NT","21",2,157.5,78.75,"NE","mié\."
"798",2018-10-24,"Z12 TIENDA ZONA 12","04038","CABEZAL DE CELOSIA NT","21",2,170.54,85.27,"NE","mié\."
"799",2018-10-24,"Z12 TIENDA ZONA 12","04189","FIJO CON VENA LIVIANO","21",1,84.64,84.64,"NE","mié\."
"800",2018-10-24,"Z12 TIENDA ZONA 12","04191","FIJO SIN VENA LIVIANO","21",2,146.25,73.125,"NE","mié\."
"801",2018-10-24,"Z12 TIENDA ZONA 12","04195","BATIENTE LIVIANO NT","21",3,136.34,45.4466666666667,"NE","mié\."
"802",2018-10-24,"Z12 TIENDA ZONA 12","04204","BATIENTE PROYECT. 3831 ML REDONDO","21",2,85.71,42.855,"NE","mié\."
"803",2018-10-24,"Z12 TIENDA ZONA 12","04207","MARCO VENTILA PROYECT. 3831 ML","21",2,232.14,116.07,"NE","mié\."
"804",2018-10-24,"Z12 TIENDA ZONA 12","04365","RIEL INFERIOR VC-2000","21",3,373.99,124.663333333333,"NE","mié\."
"805",2018-10-24,"Z12 TIENDA ZONA 12","04366","JAMBA HOJA VC-2000","21",5,499.34,99.868,"NE","mié\."
"806",2018-10-24,"Z12 TIENDA ZONA 12","04367","RIEL SUPERIOR VC-2000","21",7,1081.25,154.464285714286,"NE","mié\."
"807",2018-10-24,"Z12 TIENDA ZONA 12","04369","JAMBA INTERMEDIA VC-2000","21",5,642.29,128.458,"NE","mié\."
"808",2018-10-24,"Z12 TIENDA ZONA 12","04390","MARCO SUP/INF HOJA VC-1500","21",6,507.32,84.5533333333333,"NE","mié\."
"809",2018-10-24,"Z12 TIENDA ZONA 12","04396","RETICULA NT","21",4,82.14,20.535,"NE","mié\."
"810",2018-10-24,"Z12 TIENDA ZONA 12","04055","UNION PLANA NT","21",2,99.64,49.82,"NE","mié\."
"811",2018-10-24,"Z12 TIENDA ZONA 12","076029","JUNQUILLO CURVO HUECO 10MM","20",3,390.27,130.09,"MRT","mié\."
"812",2018-10-24,"Z12 TIENDA ZONA 12","12-7004-0","ESC. EUROPEA VENT S/6000 40X18, 28 FC INOX","01",12,137.14,11.4283333333333,NA,"mié\."
"813",2018-10-25,"Z12 TIENDA ZONA 12","01502","ANGULAR 2 x 2 x 1/8","21",2,338.21,169.105,"MF","jue\."
"814",2018-10-25,"Z12 TIENDA ZONA 12","02055","UNION  PLANA NT","10.5",2,41.07,20.535,"AN","jue\."
"815",2018-10-25,"Z12 TIENDA ZONA 12","02204","BATIENTE PROY. 3831 ML  REDONDO","21",7,268.75,38.3928571428571,"AN","jue\."
"816",2018-10-25,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",7,493.75,70.5357142857143,"AN","jue\."
"817",2018-10-25,"Z12 TIENDA ZONA 12","02354","RIEL SUPERIOR MOSTRADOR NT","21",1,42.86,42.86,"AN","jue\."
"818",2018-10-25,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","10.5",12,289.29,24.1075,"AN","jue\."
"819",2018-10-25,"Z12 TIENDA ZONA 12","02438","TUBO VITRINA 1","21",2,120.36,60.18,"AN","jue\."
"820",2018-10-25,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",83,1700.89,20.4926506024096,"AN","jue\."
"821",2018-10-25,"Z12 TIENDA ZONA 12","02517","ANGULAR 1/2 x 3/8 x 1/16","21",1,19.64,19.64,"AN","jue\."
"822",2018-10-25,"Z12 TIENDA ZONA 12","02400","TUBO 1 x 1 x 0.045","21",15,924.11,61.6073333333333,"AN","jue\."
"823",2018-10-25,"Z12 TIENDA ZONA 12","02355","CALZA MOSTRADOR NT","21",2,92.59,46.295,"AN","jue\."
"824",2018-10-25,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",2,166.07,83.035,"AN","jue\."
"825",2018-10-25,"Z12 TIENDA ZONA 12","02369","JAMBA INTERMEDIA VC-2000","21",1,105.36,105.36,"AN","jue\."
"826",2018-10-25,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",3,356.25,118.75,"AN","jue\."
"827",2018-10-25,"Z12 TIENDA ZONA 12","03204","BATIENTE PROYECT. 3831 ML REDONDO","21",3,133.93,44.6433333333333,"BR","jue\."
"828",2018-10-25,"Z12 TIENDA ZONA 12","03369","JAMBA INTERMEDIA VC-2000","21",2,244.74,122.37,"BR","jue\."
"829",2018-10-25,"Z12 TIENDA ZONA 12","03396","RETICULA NT","21",20,392.86,19.643,"BR","jue\."
"830",2018-10-25,"Z12 TIENDA ZONA 12","03206","MARCO FIJO PROYECT. 3831 ML","21",3,246.43,82.1433333333333,"BR","jue\."
"831",2018-10-25,"Z12 TIENDA ZONA 12","04366","JAMBA HOJA VC-2000","21",2,199.34,99.67,"NE","jue\."
"832",2018-10-25,"Z12 TIENDA ZONA 12","04390","MARCO SUP/INF HOJA VC-1500","21",2,160.71,80.355,"NE","jue\."
"833",2018-10-25,"Z12 TIENDA ZONA 12","04393","RIEL INFERIOR VC-1500","21",1,90.3,90.3,"NE","jue\."
"834",2018-10-25,"Z12 TIENDA ZONA 12","04394","RS/JAMBA MARCO VC-1500","21",4,595,148.75,"NE","jue\."
"835",2018-10-25,"Z12 TIENDA ZONA 12","04395","MARCO LATERAL VC-1500","21",3,180.54,60.18,"NE","jue\."
"836",2018-10-25,"Z12 TIENDA ZONA 12","04505","CANAL U 1/2 x 1/2 x 0.045","21",30,830.36,27.6786666666667,"NE","jue\."
"837",2018-10-25,"Z12 TIENDA ZONA 12","06375","RIEL INFERIOR VC 3000","21",1,139.82,139.82,"BL","jue\."
"838",2018-10-25,"Z12 TIENDA ZONA 12","06376","JAMBA HOJA VC 3000","21",3,452.14,150.713333333333,"BL","jue\."
"839",2018-10-25,"Z12 TIENDA ZONA 12","06377","RS/CONTRAMARCO VC 3000","21",2,346.79,173.395,"BL","jue\."
"840",2018-10-25,"Z12 TIENDA ZONA 12","063605","HOJA PERIMETRAL S/3600","20",1,123.21,123.21,"BL","jue\."
"841",2018-10-25,"Z12 TIENDA ZONA 12","06387","JAMBA INTERMEDIA VC 3000","21",3,581.79,193.93,"BL","jue\."
"842",2018-10-25,"Z12 TIENDA ZONA 12","06388","CABEZAL HOJA VC-3000","21",1,116.25,116.25,"BL","jue\."
"843",2018-10-25,"Z12 TIENDA ZONA 12","06389","SILLAR HOJA VC-3000","21",1,157.05,157.05,"BL","jue\."
"844",2018-10-25,"Z12 TIENDA ZONA 12","06378","ADAPTADOR 2DO RIEL VC 3000","21",1,45.45,45.45,"BL","jue\."
"845",2018-10-25,"Z12 TIENDA ZONA 12","12-6117-0","RUEDA FIJA SIMPLE S/3600","01",20,178.57,8.9285,NA,"jue\."
"846",2018-10-25,"Z12 TIENDA ZONA 12","12-FCM-17","FELPA CORREDIZA S/1500-2000-3000 OTRAS","01",68,151.79,2.23220588235294,NA,"jue\."
"847",2018-10-25,"Z12 TIENDA ZONA 12","12-1340-0","ESCUADRA BLOQUEO HOJA S/3600","01",40,310.71,7.76775,NA,"jue\."
"848",2018-10-25,"Z12 TIENDA ZONA 12","12-1341-0","ESCUADRA BLOQUEO MARCO S/3600","01",20,208.93,10.4465,NA,"jue\."
"849",2018-10-25,"Z12 TIENDA ZONA 12","62-56","CIERRE EMBUTIDO AUTOMATICO NEGRO NE","01",7,93.75,13.3928571428571,NA,"jue\."
"850",2018-10-25,"Z12 TIENDA ZONA 12","631402","CERCO LISO VENTANA","20",1,155.36,155.36,"CT","jue\."
"851",2018-10-25,"Z12 TIENDA ZONA 12","631406","HOJA LISA PUERTA","20",1,209.82,209.82,"CT","jue\."
"852",2018-10-25,"Z12 TIENDA ZONA 12","631429","JUNQUILLO REDONDO MEDIANO BATIENTE","20",1,39.29,39.29,"CT","jue\."
"853",2018-10-25,"Z12 TIENDA ZONA 12","633601","CERCO PERIMETRAL 2 RIELES","20",3,559.29,186.43,"CT","jue\."
"854",2018-10-25,"Z12 TIENDA ZONA 12","633604","TAPETA HOJA CENTRAL","20",2,118.39,59.195,"CT","jue\."
"855",2018-10-26,"Z12 TIENDA ZONA 12","01502","ANGULAR 2 x 2 x 1/8","21",1,177.68,177.68,"MF","vie\."
"856",2018-10-26,"Z12 TIENDA ZONA 12","02055","UNION  PLANA NT","10.5",3,62.95,20.9833333333333,"AN","vie\."
"857",2018-10-26,"Z12 TIENDA ZONA 12","021431","JUNQUILLO REDONDO ESTRECHO","20",18,755.36,41.9644444444444,"AN","vie\."
"858",2018-10-26,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","10.5",4,96.43,24.1075,"AN","vie\."
"859",2018-10-26,"Z12 TIENDA ZONA 12","02038","CABEZAL DE CELOSIA NT","21",1,87.5,87.5,"AN","vie\."
"860",2018-10-26,"Z12 TIENDA ZONA 12","02354","RIEL SUPERIOR MOSTRADOR NT","21",1,43.75,43.75,"AN","vie\."
"861",2018-10-26,"Z12 TIENDA ZONA 12","02400","TUBO 1 x 1 x 0.045","21",2,123.21,61.605,"AN","vie\."
"862",2018-10-26,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",2,196.43,98.215,"AN","vie\."
"863",2018-10-26,"Z12 TIENDA ZONA 12","02207","MARCO VENTILA PROYECT. 3831 ML","21",17,1806.25,106.25,"AN","vie\."
"864",2018-10-26,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",25,533.48,21.3392,"AN","vie\."
"865",2018-10-26,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",1,124.11,124.11,"AN","vie\."
"866",2018-10-26,"Z12 TIENDA ZONA 12","03190","FIJO CON VENA NT","21",1,82.23,82.23,"BR","vie\."
"867",2018-10-26,"Z12 TIENDA ZONA 12","03195","BATIENTE LIVIANO NT","21",1,45.89,45.89,"BR","vie\."
"868",2018-10-26,"Z12 TIENDA ZONA 12","03206","MARCO FIJO PROYECT. 3831 ML","21",9,738.57,82.0633333333333,"BR","vie\."
"869",2018-10-26,"Z12 TIENDA ZONA 12","03207","MARCO VENTILA PROYECT. 3831 ML","21",1,119.21,119.21,"BR","vie\."
"870",2018-10-26,"Z12 TIENDA ZONA 12","03327","JAMBA MARCO POCKET","21",2,236.79,118.395,"BR","vie\."
"871",2018-10-26,"Z12 TIENDA ZONA 12","03328","JAMBA INTERMEDIA CORREDIZA","21",2,362.14,181.07,"BR","vie\."
"872",2018-10-26,"Z12 TIENDA ZONA 12","03330","JAMBA HOJA CORREDIZA","21",2,375,187.5,"BR","vie\."
"873",2018-10-26,"Z12 TIENDA ZONA 12","03331","TOPE F STEEL CORREDIZA","21",2,435.36,217.68,"BR","vie\."
"874",2018-10-26,"Z12 TIENDA ZONA 12","03336","RIEL INFERIOR POCKET CORREDIZA","21",1,115.8,115.8,"BR","vie\."
"875",2018-10-26,"Z12 TIENDA ZONA 12","03337","RIEL SUPERIOR POCKET CORREDIZA","21",1,171.03,171.03,"BR","vie\."
"876",2018-10-26,"Z12 TIENDA ZONA 12","03365","RIEL INFERIOR VC-2000","21",1,112.88,112.88,"BR","vie\."
"877",2018-10-26,"Z12 TIENDA ZONA 12","03366","JAMBA HOJA VC-2000","21",3,284.21,94.7366666666667,"BR","vie\."
"878",2018-10-26,"Z12 TIENDA ZONA 12","03367","RIEL SUPERIOR VC-2000","21",4,629.29,157.3225,"BR","vie\."
"879",2018-10-26,"Z12 TIENDA ZONA 12","03369","JAMBA INTERMEDIA VC-2000","21",3,367.19,122.396666666667,"BR","vie\."
"880",2018-10-26,"Z12 TIENDA ZONA 12","03204","BATIENTE PROYECT. 3831 ML REDONDO","21",9,401.6,44.6222222222222,"BR","vie\."
"881",2018-10-26,"Z12 TIENDA ZONA 12","03421","TUBO 1-3/4 x 1 x 0.046","21",5,549.55,109.91,"BR","vie\."
"882",2018-10-26,"Z12 TIENDA ZONA 12","03505","CANAL U 1/2 x 1/2 x 0.045","21",2,55.89,27.945,"BR","vie\."
"883",2018-10-26,"Z12 TIENDA ZONA 12","03517","ANGULAR 1/2 x 3/8 x 1/16","21",2,44.11,22.055,"BR","vie\."
"884",2018-10-26,"Z12 TIENDA ZONA 12","03390","MARCO SUP/INF HOJA VC-1500","21",3,242.89,80.9633333333333,"BR","vie\."
"885",2018-10-26,"Z12 TIENDA ZONA 12","04008","ZARANDA ESTANDAR","21",1,40.18,40.18,"NE","vie\."
"886",2018-10-26,"Z12 TIENDA ZONA 12","04367","RIEL SUPERIOR VC-2000","21",3,463.39,154.463333333333,"NE","vie\."
"887",2018-10-26,"Z12 TIENDA ZONA 12","04369","JAMBA INTERMEDIA VC-2000","21",2,256.61,128.305,"NE","vie\."
"888",2018-10-26,"Z12 TIENDA ZONA 12","04390","MARCO SUP/INF HOJA VC-1500","21",2,169.11,84.555,"NE","vie\."
"889",2018-10-26,"Z12 TIENDA ZONA 12","04365","RIEL INFERIOR VC-2000","21",2,248.39,124.195,"NE","vie\."
"890",2018-10-26,"Z12 TIENDA ZONA 12","04501","ANGULAR 1 x 1 x 0.045 ","21",30,1765.18,58.8393333333333,"NE","vie\."
"891",2018-10-26,"Z12 TIENDA ZONA 12","06008","ZARANDA ESTANDAR","21",3,119.2,39.7333333333333,"BL","vie\."
"892",2018-10-26,"Z12 TIENDA ZONA 12","06372","HOJA CEDAZO VC-2000","21",4,562.5,140.625,"BL","vie\."
"893",2018-10-26,"Z12 TIENDA ZONA 12","06422","TUBO 1-3/4 x 1-3/4 x 0.046","21",1,137.05,137.05,"BL","vie\."
"894",2018-10-26,"Z12 TIENDA ZONA 12","12-7151-7","KIT PERIMETRAL S/4600","01",3,180.8,60.2666666666667,NA,"vie\."
"895",2018-10-26,"Z12 TIENDA ZONA 12","233601","CERCO PERIMETRAL 2 RIELES","20",10,3352.68,335.268,"MNT","vie\."
"896",2018-10-26,"Z12 TIENDA ZONA 12","233604","TAPETA HOJA CENTRAL","20",3,300.54,100.18,"MNT","vie\."
"897",2018-10-26,"Z12 TIENDA ZONA 12","233605","HOJA PERIMETRAL S/3600","20",15,3687.05,245.803333333333,"MNT","vie\."
"898",2018-10-27,"Z12 TIENDA ZONA 12","02136","FIJO PW","21",1,80.36,80.36,"AN","sáb\."
"899",2018-10-27,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",7,687.5,98.2142857142857,"AN","sáb\."
"900",2018-10-27,"Z12 TIENDA ZONA 12","02517","ANGULAR 1/2 x 3/8 x 1/16","21",4,108.93,27.2325,"AN","sáb\."
"901",2018-10-27,"Z12 TIENDA ZONA 12","03366","JAMBA HOJA VC-2000","21",1,95.36,95.36,"BR","sáb\."
"902",2018-10-27,"Z12 TIENDA ZONA 12","03390","MARCO SUP/INF HOJA VC-1500","21",1,80.89,80.89,"BR","sáb\."
"903",2018-10-27,"Z12 TIENDA ZONA 12","03393","RIEL INFERIOR VC-1500","21",1,86.61,86.61,"BR","sáb\."
"904",2018-10-27,"Z12 TIENDA ZONA 12","03395","MARCO LATERAL VC-1500","21",2,115.18,57.59,"BR","sáb\."
"905",2018-10-27,"Z12 TIENDA ZONA 12","03396","RETICULA NT","21",2,39.29,19.645,"BR","sáb\."
"906",2018-10-27,"Z12 TIENDA ZONA 12","03394","RS/JAMBA MARCO VC-1500","21",3,426.43,142.143333333333,"BR","sáb\."
"907",2018-10-27,"Z12 TIENDA ZONA 12","06505","CANAL U 1/2 x 1/2 x 0.045","21",15,411.16,27.4106666666667,"BL","sáb\."
"908",2018-10-27,"Z12 TIENDA ZONA 12","12-1410-80","CIERRE DE PRESION BLANCO S/1400/6000/EP50","01",1,38.39,38.39,NA,"sáb\."
"909",2018-10-29,"Z12 TIENDA ZONA 12","02038","CABEZAL DE CELOSIA NT","21",3,262.43,87.4766666666667,"AN","lun\."
"910",2018-10-29,"Z12 TIENDA ZONA 12","02036","SILLAR DE CELOSIA NT","21",1,79.71,79.71,"AN","lun\."
"911",2018-10-29,"Z12 TIENDA ZONA 12","02390","MARCO SUP/INF HOJA VC-1500","21",3,233.04,77.68,"AN","lun\."
"912",2018-10-29,"Z12 TIENDA ZONA 12","02204","BATIENTE PROY. 3831 ML  REDONDO","21",3,120.52,40.1733333333333,"AN","lun\."
"913",2018-10-29,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",3,220.55,73.5166666666667,"AN","lun\."
"914",2018-10-29,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",2,169.74,84.87,"AN","lun\."
"915",2018-10-29,"Z12 TIENDA ZONA 12","02396","RETICULA NT","21",4,69.87,17.4675,"AN","lun\."
"916",2018-10-29,"Z12 TIENDA ZONA 12","02393","RIEL INFERIOR VC-1500","21",1,76.88,76.88,"AN","lun\."
"917",2018-10-29,"Z12 TIENDA ZONA 12","02394","RS/JAMBA MACRCO VC-1500","21",2,253.04,126.52,"AN","lun\."
"918",2018-10-29,"Z12 TIENDA ZONA 12","02395","MARCO LATERIAL VC-1500","21",2,102.86,51.43,"AN","lun\."
"919",2018-10-29,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",5,111.61,22.322,"AN","lun\."
"920",2018-10-29,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",1,98.21,98.21,"AN","lun\."
"921",2018-10-29,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",1,124.11,124.11,"AN","lun\."
"922",2018-10-29,"Z12 TIENDA ZONA 12","02501","ANGULAR 1 x 1 x  0.045","21",1,50,50,"AN","lun\."
"923",2018-10-29,"Z12 TIENDA ZONA 12","03190","FIJO CON VENA NT","21",1,83.14,83.14,"BR","lun\."
"924",2018-10-29,"Z12 TIENDA ZONA 12","03394","RS/JAMBA MARCO VC-1500","21",2,271.43,135.715,"BR","lun\."
"925",2018-10-29,"Z12 TIENDA ZONA 12","04007","ZARANDA LIVIANA","21",2,60.71,30.355,"NE","lun\."
"926",2018-10-29,"Z12 TIENDA ZONA 12","06396","RETICULA NT","21",4,80.92,20.23,"BL","lun\."
"927",2018-10-29,"Z12 TIENDA ZONA 12","12-6117-7","KIT PERIMETRAL S/3600","01",11,433.13,39.3754545454545,NA,"lun\."
"928",2018-10-29,"Z12 TIENDA ZONA 12","12-2736-CT-17","CIERRE EMBUTIDO CON TORNILLO NEGRO S/3600","01",11,234.73,21.3390909090909,NA,"lun\."
"929",2018-10-29,"Z12 TIENDA ZONA 12","12-6117-0","RUEDA FIJA SIMPLE S/3600","01",22,196.43,8.92863636363636,NA,"lun\."
"930",2018-10-30,"Z12 TIENDA ZONA 12","02204","BATIENTE PROY. 3831 ML  REDONDO","21",6,236.29,39.3816666666667,"AN","mar\."
"931",2018-10-30,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",6,433.95,72.325,"AN","mar\."
"932",2018-10-30,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","10.5",2,49.11,24.555,"AN","mar\."
"933",2018-10-30,"Z12 TIENDA ZONA 12","02365","RIEL INFERIOR VC-2000","21",1,96.19,96.19,"AN","mar\."
"934",2018-10-30,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",1,79.94,79.94,"AN","mar\."
"935",2018-10-30,"Z12 TIENDA ZONA 12","02354","RIEL SUPERIOR MOSTRADOR NT","21",11,448.66,40.7872727272727,"AN","mar\."
"936",2018-10-30,"Z12 TIENDA ZONA 12","02355","CALZA MOSTRADOR NT","21",6,270,45,"AN","mar\."
"937",2018-10-30,"Z12 TIENDA ZONA 12","02369","JAMBA INTERMEDIA VC-2000","21",1,104.61,104.61,"AN","mar\."
"938",2018-10-30,"Z12 TIENDA ZONA 12","02390","MARCO SUP/INF HOJA VC-1500","21",1,75.89,75.89,"AN","mar\."
"939",2018-10-30,"Z12 TIENDA ZONA 12","02367","RIEL SUPERIOR VC-2000","21",1,129.71,129.71,"AN","mar\."
"940",2018-10-30,"Z12 TIENDA ZONA 12","02368","ADAPTADOR 2 RIEL VC-2000","19",2,82.14,41.07,"AN","mar\."
"941",2018-10-30,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",9,854.23,94.9144444444444,"AN","mar\."
"942",2018-10-30,"Z12 TIENDA ZONA 12","02438","TUBO VITRINA 1","21",29,1625,56.0344827586207,"AN","mar\."
"943",2018-10-30,"Z12 TIENDA ZONA 12","02394","RS/JAMBA MACRCO VC-1500","21",1,121.43,121.43,"AN","mar\."
"944",2018-10-30,"Z12 TIENDA ZONA 12","02400","TUBO 1 x 1 x 0.045","21",32,1714.29,53.5715625,"AN","mar\."
"945",2018-10-30,"Z12 TIENDA ZONA 12","02517","ANGULAR 1/2 x 3/8 x 1/16","21",22,414.29,18.8313636363636,"AN","mar\."
"946",2018-10-30,"Z12 TIENDA ZONA 12","02501","ANGULAR 1 x 1 x  0.045","21",2,100,50,"AN","mar\."
"947",2018-10-30,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",120,2314.29,19.28575,"AN","mar\."
"948",2018-10-30,"Z12 TIENDA ZONA 12","03505","CANAL U 1/2 x 1/2 x 0.045","21",10,266.07,26.607,"BR","mar\."
"949",2018-10-30,"Z12 TIENDA ZONA 12","04428","BATIENTE PARA TUBO TRIANGULAR","21",2,63.57,31.785,"NE","mar\."
"950",2018-10-30,"Z12 TIENDA ZONA 12","04429","TUBO 1-3/4 x 1-3/4 C/1 PEST","21",2,499.82,249.91,"NE","mar\."
"951",2018-10-30,"Z12 TIENDA ZONA 12","04136","FIJO PW","21",2,166.96,83.48,"NE","mar\."
"952",2018-10-30,"Z12 TIENDA ZONA 12","04421","TUBO 1-3/4  x 1 x 0.046","21",1,109.82,109.82,"NE","mar\."
"953",2018-10-30,"Z12 TIENDA ZONA 12","06517","ANGULAR 1/2 x 3/8 x 1/16","21",2,45.54,22.77,"BL","mar\."
"954",2018-10-30,"Z12 TIENDA ZONA 12","06368","ADAPTADOR  2 RIEL VC-2000","21",1,52.68,52.68,"BL","mar\."
"955",2018-10-30,"Z12 TIENDA ZONA 12","06505","CANAL U 1/2 x 1/2 x 0.045","21",11,303.57,27.5972727272727,"BL","mar\."
"956",2018-10-30,"Z12 TIENDA ZONA 12","23423","TUBO 3 x 1-3/4 x 0.070","21",4,2120.36,530.09,"MNT","mar\."
"957",2018-10-30,"Z12 TIENDA ZONA 12","62-94-2","RODO DOBLE METAL SERIE 2000","01",4,35.71,8.9275,NA,"mar\."
"958",2018-10-30,"Z12 TIENDA ZONA 12","MP62123","MAN/JALADERA P/VENT 1500 BLANCO","01",1,5.36,5.36,NA,"mar\."
"959",2018-10-31,"Z12 TIENDA ZONA 12","01288","MARCO FIJO PROYECTABLE","21",5,388.39,77.678,"MF","mié\."
"960",2018-10-31,"Z12 TIENDA ZONA 12","01502","ANGULAR 2 x 2 x 1/8","21",6,1015.33,169.221666666667,"MF","mié\."
"961",2018-10-31,"Z12 TIENDA ZONA 12","02036","SILLAR DE CELOSIA NT","21",2,159.4,79.7,"AN","mié\."
"962",2018-10-31,"Z12 TIENDA ZONA 12","02038","CABEZAL DE CELOSIA NT","21",2,174.38,87.19,"AN","mié\."
"963",2018-10-31,"Z12 TIENDA ZONA 12","02207","MARCO VENTILA PROYECT. 3831 ML","21",16,1700,106.25,"AN","mié\."
"964",2018-10-31,"Z12 TIENDA ZONA 12","02337","RIEL SUPERIOR POCKET CORREDIZA","21",2,289.29,144.645,"AN","mié\."
"965",2018-10-31,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","10.5",2,41.07,20.535,"AN","mié\."
"966",2018-10-31,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",10,736.61,73.661,"AN","mié\."
"967",2018-10-31,"Z12 TIENDA ZONA 12","02501","ANGULAR 1 x 1 x  0.045","21",8,400,50,"AN","mié\."
"968",2018-10-31,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",40,868.3,21.7075,"AN","mié\."
